"Designator","Footprint","Mid X","Mid Y","Ref X","Ref Y","Pad X","Pad Y","Layer","Rotation","Comment"
"Q311","490mil","2100mil","490mil","2100mil","490mil","2100mil","T","0",""
"Q312","490mil","2170mil","490mil","2170mil","490mil","2170mil","T","0",""
"Q313","490mil","2240mil","490mil","2240mil","490mil","2240mil","T","0",""
"Q314","490mil","2310mil","490mil","2310mil","490mil","2310mil","T","0",""
"Q315","490mil","2380mil","490mil","2380mil","490mil","2380mil","T","0",""
"Q316","490mil","2450mil","490mil","2450mil","490mil","2450mil","T","0",""
"Q317","490mil","2520mil","490mil","2520mil","490mil","2520mil","T","0",""
"Q318","490mil","2590mil","490mil","2590mil","490mil","2590mil","T","0",""
"Q319","490mil","2660mil","490mil","2660mil","490mil","2660mil","T","0",""
"Q320","490mil","2730mil","490mil","2730mil","490mil","2730mil","T","0",""
"Q321","560mil","0mil","560mil","0mil","560mil","0mil","T","0",""
"Q322","560mil","70mil","560mil","70mil","560mil","70mil","T","0",""
"Q323","560mil","140mil","560mil","140mil","560mil","140mil","T","0",""
"Q324","560mil","210mil","560mil","210mil","560mil","210mil","T","0",""
"Q325","560mil","280mil","560mil","280mil","560mil","280mil","T","0",""
"Q326","560mil","350mil","560mil","350mil","560mil","350mil","T","0",""
"Q327","560mil","420mil","560mil","420mil","560mil","420mil","T","0",""
"Q328","560mil","490mil","560mil","490mil","560mil","490mil","T","0",""
"Q329","560mil","560mil","560mil","560mil","560mil","560mil","T","0",""
"Q330","560mil","630mil","560mil","630mil","560mil","630mil","T","0",""
"Q331","560mil","700mil","560mil","700mil","560mil","700mil","T","0",""
"Q332","560mil","770mil","560mil","770mil","560mil","770mil","T","0",""
"Q333","560mil","840mil","560mil","840mil","560mil","840mil","T","0",""
"Q334","560mil","910mil","560mil","910mil","560mil","910mil","T","0",""
"Q335","560mil","980mil","560mil","980mil","560mil","980mil","T","0",""
"Q336","560mil","1050mil","560mil","1050mil","560mil","1050mil","T","0",""
"Q337","560mil","1120mil","560mil","1120mil","560mil","1120mil","T","0",""
"Q338","560mil","1190mil","560mil","1190mil","560mil","1190mil","T","0",""
"Q339","560mil","1260mil","560mil","1260mil","560mil","1260mil","T","0",""
"Q340","560mil","1330mil","560mil","1330mil","560mil","1330mil","T","0",""
"Q341","560mil","1400mil","560mil","1400mil","560mil","1400mil","T","0",""
"Q342","560mil","1470mil","560mil","1470mil","560mil","1470mil","T","0",""
"Q343","560mil","1540mil","560mil","1540mil","560mil","1540mil","T","0",""
"Q344","560mil","1610mil","560mil","1610mil","560mil","1610mil","T","0",""
"Q345","560mil","1680mil","560mil","1680mil","560mil","1680mil","T","0",""
"Q346","560mil","1750mil","560mil","1750mil","560mil","1750mil","T","0",""
"Q347","560mil","1820mil","560mil","1820mil","560mil","1820mil","T","0",""
"Q348","560mil","1890mil","560mil","1890mil","560mil","1890mil","T","0",""
"Q349","560mil","1960mil","560mil","1960mil","560mil","1960mil","T","0",""
"Q350","560mil","2030mil","560mil","2030mil","560mil","2030mil","T","0",""
"Q351","560mil","2100mil","560mil","2100mil","560mil","2100mil","T","0",""
"Q352","560mil","2170mil","560mil","2170mil","560mil","2170mil","T","0",""
"Q353","560mil","2240mil","560mil","2240mil","560mil","2240mil","T","0",""
"Q354","560mil","2310mil","560mil","2310mil","560mil","2310mil","T","0",""
"Q355","560mil","2380mil","560mil","2380mil","560mil","2380mil","T","0",""
"Q356","560mil","2450mil","560mil","2450mil","560mil","2450mil","T","0",""
"Q357","560mil","2520mil","560mil","2520mil","560mil","2520mil","T","0",""
"Q358","560mil","2590mil","560mil","2590mil","560mil","2590mil","T","0",""
"Q359","560mil","2660mil","560mil","2660mil","560mil","2660mil","T","0",""
"Q360","560mil","2730mil","560mil","2730mil","560mil","2730mil","T","0",""
"Q361","630mil","0mil","630mil","0mil","630mil","0mil","T","0",""
"Q362","630mil","70mil","630mil","70mil","630mil","70mil","T","0",""
"Q363","630mil","140mil","630mil","140mil","630mil","140mil","T","0",""
"Q364","630mil","210mil","630mil","210mil","630mil","210mil","T","0",""
"Q365","630mil","280mil","630mil","280mil","630mil","280mil","T","0",""
"Q366","630mil","350mil","630mil","350mil","630mil","350mil","T","0",""
"Q367","630mil","420mil","630mil","420mil","630mil","420mil","T","0",""
"Q368","630mil","490mil","630mil","490mil","630mil","490mil","T","0",""
"Q369","630mil","560mil","630mil","560mil","630mil","560mil","T","0",""
"Q370","630mil","630mil","630mil","630mil","630mil","630mil","T","0",""
"Q371","630mil","700mil","630mil","700mil","630mil","700mil","T","0",""
"Q372","630mil","770mil","630mil","770mil","630mil","770mil","T","0",""
"Q373","630mil","840mil","630mil","840mil","630mil","840mil","T","0",""
"Q374","630mil","910mil","630mil","910mil","630mil","910mil","T","0",""
"Q375","630mil","980mil","630mil","980mil","630mil","980mil","T","0",""
"Q376","630mil","1050mil","630mil","1050mil","630mil","1050mil","T","0",""
"Q377","630mil","1120mil","630mil","1120mil","630mil","1120mil","T","0",""
"Q378","630mil","1190mil","630mil","1190mil","630mil","1190mil","T","0",""
"Q379","630mil","1260mil","630mil","1260mil","630mil","1260mil","T","0",""
"Q380","630mil","1330mil","630mil","1330mil","630mil","1330mil","T","0",""
"Q381","630mil","1400mil","630mil","1400mil","630mil","1400mil","T","0",""
"Q382","630mil","1470mil","630mil","1470mil","630mil","1470mil","T","0",""
"Q383","630mil","1540mil","630mil","1540mil","630mil","1540mil","T","0",""
"Q384","630mil","1610mil","630mil","1610mil","630mil","1610mil","T","0",""
"Q385","630mil","1680mil","630mil","1680mil","630mil","1680mil","T","0",""
"Q386","630mil","1750mil","630mil","1750mil","630mil","1750mil","T","0",""
"Q387","630mil","1820mil","630mil","1820mil","630mil","1820mil","T","0",""
"Q388","630mil","1890mil","630mil","1890mil","630mil","1890mil","T","0",""
"Q389","630mil","1960mil","630mil","1960mil","630mil","1960mil","T","0",""
"Q390","630mil","2030mil","630mil","2030mil","630mil","2030mil","T","0",""
"Q391","630mil","2100mil","630mil","2100mil","630mil","2100mil","T","0",""
"Q392","630mil","2170mil","630mil","2170mil","630mil","2170mil","T","0",""
"Q393","630mil","2240mil","630mil","2240mil","630mil","2240mil","T","0",""
"Q394","630mil","2310mil","630mil","2310mil","630mil","2310mil","T","0",""
"Q395","630mil","2380mil","630mil","2380mil","630mil","2380mil","T","0",""
"Q396","630mil","2450mil","630mil","2450mil","630mil","2450mil","T","0",""
"Q397","630mil","2520mil","630mil","2520mil","630mil","2520mil","T","0",""
"Q398","630mil","2590mil","630mil","2590mil","630mil","2590mil","T","0",""
"Q399","630mil","2660mil","630mil","2660mil","630mil","2660mil","T","0",""
"Q400","630mil","2730mil","630mil","2730mil","630mil","2730mil","T","0",""
"Q401","700mil","0mil","700mil","0mil","700mil","0mil","T","0",""
"Q402","700mil","70mil","700mil","70mil","700mil","70mil","T","0",""
"Q403","700mil","140mil","700mil","140mil","700mil","140mil","T","0",""
"Q404","700mil","210mil","700mil","210mil","700mil","210mil","T","0",""
"Q405","700mil","280mil","700mil","280mil","700mil","280mil","T","0",""
"Q406","700mil","350mil","700mil","350mil","700mil","350mil","T","0",""
"Q407","700mil","420mil","700mil","420mil","700mil","420mil","T","0",""
"Q408","700mil","490mil","700mil","490mil","700mil","490mil","T","0",""
"Q409","700mil","560mil","700mil","560mil","700mil","560mil","T","0",""
"Q410","700mil","630mil","700mil","630mil","700mil","630mil","T","0",""
"Q411","700mil","700mil","700mil","700mil","700mil","700mil","T","0",""
"Q412","700mil","770mil","700mil","770mil","700mil","770mil","T","0",""
"Q413","700mil","840mil","700mil","840mil","700mil","840mil","T","0",""
"Q414","700mil","910mil","700mil","910mil","700mil","910mil","T","0",""
"Q415","700mil","980mil","700mil","980mil","700mil","980mil","T","0",""
"Q416","700mil","1050mil","700mil","1050mil","700mil","1050mil","T","0",""
"Q417","700mil","1120mil","700mil","1120mil","700mil","1120mil","T","0",""
"Q418","700mil","1190mil","700mil","1190mil","700mil","1190mil","T","0",""
"Q419","700mil","1260mil","700mil","1260mil","700mil","1260mil","T","0",""
"Q420","700mil","1330mil","700mil","1330mil","700mil","1330mil","T","0",""
"Q421","700mil","1400mil","700mil","1400mil","700mil","1400mil","T","0",""
"Q422","700mil","1470mil","700mil","1470mil","700mil","1470mil","T","0",""
"Q423","700mil","1540mil","700mil","1540mil","700mil","1540mil","T","0",""
"Q424","700mil","1610mil","700mil","1610mil","700mil","1610mil","T","0",""
"Q425","700mil","1680mil","700mil","1680mil","700mil","1680mil","T","0",""
"Q426","700mil","1750mil","700mil","1750mil","700mil","1750mil","T","0",""
"Q427","700mil","1820mil","700mil","1820mil","700mil","1820mil","T","0",""
"Q428","700mil","1890mil","700mil","1890mil","700mil","1890mil","T","0",""
"Q429","700mil","1960mil","700mil","1960mil","700mil","1960mil","T","0",""
"Q430","700mil","2030mil","700mil","2030mil","700mil","2030mil","T","0",""
"Q431","700mil","2100mil","700mil","2100mil","700mil","2100mil","T","0",""
"Q432","700mil","2170mil","700mil","2170mil","700mil","2170mil","T","0",""
"Q433","700mil","2240mil","700mil","2240mil","700mil","2240mil","T","0",""
"Q434","700mil","2310mil","700mil","2310mil","700mil","2310mil","T","0",""
"Q435","700mil","2380mil","700mil","2380mil","700mil","2380mil","T","0",""
"Q436","700mil","2450mil","700mil","2450mil","700mil","2450mil","T","0",""
"Q437","700mil","2520mil","700mil","2520mil","700mil","2520mil","T","0",""
"Q438","700mil","2590mil","700mil","2590mil","700mil","2590mil","T","0",""
"Q439","700mil","2660mil","700mil","2660mil","700mil","2660mil","T","0",""
"Q440","700mil","2730mil","700mil","2730mil","700mil","2730mil","T","0",""
"Q441","770mil","0mil","770mil","0mil","770mil","0mil","T","0",""
"Q442","770mil","70mil","770mil","70mil","770mil","70mil","T","0",""
"Q443","770mil","140mil","770mil","140mil","770mil","140mil","T","0",""
"Q444","770mil","210mil","770mil","210mil","770mil","210mil","T","0",""
"Q445","770mil","280mil","770mil","280mil","770mil","280mil","T","0",""
"Q446","770mil","350mil","770mil","350mil","770mil","350mil","T","0",""
"Q447","770mil","420mil","770mil","420mil","770mil","420mil","T","0",""
"Q448","770mil","490mil","770mil","490mil","770mil","490mil","T","0",""
"Q449","770mil","560mil","770mil","560mil","770mil","560mil","T","0",""
"Q450","770mil","630mil","770mil","630mil","770mil","630mil","T","0",""
"Q451","770mil","700mil","770mil","700mil","770mil","700mil","T","0",""
"Q452","770mil","770mil","770mil","770mil","770mil","770mil","T","0",""
"Q453","770mil","840mil","770mil","840mil","770mil","840mil","T","0",""
"Q454","770mil","910mil","770mil","910mil","770mil","910mil","T","0",""
"Q455","770mil","980mil","770mil","980mil","770mil","980mil","T","0",""
"Q456","770mil","1050mil","770mil","1050mil","770mil","1050mil","T","0",""
"Q457","770mil","1120mil","770mil","1120mil","770mil","1120mil","T","0",""
"Q458","770mil","1190mil","770mil","1190mil","770mil","1190mil","T","0",""
"Q459","770mil","1260mil","770mil","1260mil","770mil","1260mil","T","0",""
"Q460","770mil","1330mil","770mil","1330mil","770mil","1330mil","T","0",""
"Q461","770mil","1400mil","770mil","1400mil","770mil","1400mil","T","0",""
"Q462","770mil","1470mil","770mil","1470mil","770mil","1470mil","T","0",""
"Q463","770mil","1540mil","770mil","1540mil","770mil","1540mil","T","0",""
"Q464","770mil","1610mil","770mil","1610mil","770mil","1610mil","T","0",""
"Q465","770mil","1680mil","770mil","1680mil","770mil","1680mil","T","0",""
"Q466","770mil","1750mil","770mil","1750mil","770mil","1750mil","T","0",""
"Q467","770mil","1820mil","770mil","1820mil","770mil","1820mil","T","0",""
"Q468","770mil","1890mil","770mil","1890mil","770mil","1890mil","T","0",""
"Q469","770mil","1960mil","770mil","1960mil","770mil","1960mil","T","0",""
"Q470","770mil","2030mil","770mil","2030mil","770mil","2030mil","T","0",""
"Q471","770mil","2100mil","770mil","2100mil","770mil","2100mil","T","0",""
"Q472","770mil","2170mil","770mil","2170mil","770mil","2170mil","T","0",""
"Q473","770mil","2240mil","770mil","2240mil","770mil","2240mil","T","0",""
"Q474","770mil","2310mil","770mil","2310mil","770mil","2310mil","T","0",""
"Q475","770mil","2380mil","770mil","2380mil","770mil","2380mil","T","0",""
"Q476","770mil","2450mil","770mil","2450mil","770mil","2450mil","T","0",""
"Q477","770mil","2520mil","770mil","2520mil","770mil","2520mil","T","0",""
"Q478","770mil","2590mil","770mil","2590mil","770mil","2590mil","T","0",""
"Q479","770mil","2660mil","770mil","2660mil","770mil","2660mil","T","0",""
"Q480","770mil","2730mil","770mil","2730mil","770mil","2730mil","T","0",""
"Q481","840mil","0mil","840mil","0mil","840mil","0mil","T","0",""
"Q482","840mil","70mil","840mil","70mil","840mil","70mil","T","0",""
"Q483","840mil","140mil","840mil","140mil","840mil","140mil","T","0",""
"Q484","840mil","210mil","840mil","210mil","840mil","210mil","T","0",""
"Q485","840mil","280mil","840mil","280mil","840mil","280mil","T","0",""
"Q486","840mil","350mil","840mil","350mil","840mil","350mil","T","0",""
"Q487","840mil","420mil","840mil","420mil","840mil","420mil","T","0",""
"Q488","840mil","490mil","840mil","490mil","840mil","490mil","T","0",""
"Q489","840mil","560mil","840mil","560mil","840mil","560mil","T","0",""
"Q490","840mil","630mil","840mil","630mil","840mil","630mil","T","0",""
"Q491","840mil","700mil","840mil","700mil","840mil","700mil","T","0",""
"Q492","840mil","770mil","840mil","770mil","840mil","770mil","T","0",""
"Q493","840mil","840mil","840mil","840mil","840mil","840mil","T","0",""
"Q494","840mil","910mil","840mil","910mil","840mil","910mil","T","0",""
"Q495","840mil","980mil","840mil","980mil","840mil","980mil","T","0",""
"Q496","840mil","1050mil","840mil","1050mil","840mil","1050mil","T","0",""
"Q497","840mil","1120mil","840mil","1120mil","840mil","1120mil","T","0",""
"Q498","840mil","1190mil","840mil","1190mil","840mil","1190mil","T","0",""
"Q499","840mil","1260mil","840mil","1260mil","840mil","1260mil","T","0",""
"Q500","840mil","1330mil","840mil","1330mil","840mil","1330mil","T","0",""
"Q501","840mil","1400mil","840mil","1400mil","840mil","1400mil","T","0",""
"Q502","840mil","1470mil","840mil","1470mil","840mil","1470mil","T","0",""
"Q503","840mil","1540mil","840mil","1540mil","840mil","1540mil","T","0",""
"Q504","840mil","1610mil","840mil","1610mil","840mil","1610mil","T","0",""
"Q505","840mil","1680mil","840mil","1680mil","840mil","1680mil","T","0",""
"Q506","840mil","1750mil","840mil","1750mil","840mil","1750mil","T","0",""
"Q507","840mil","1820mil","840mil","1820mil","840mil","1820mil","T","0",""
"Q508","840mil","1890mil","840mil","1890mil","840mil","1890mil","T","0",""
"Q509","840mil","1960mil","840mil","1960mil","840mil","1960mil","T","0",""
"Q510","840mil","2030mil","840mil","2030mil","840mil","2030mil","T","0",""
"Q511","840mil","2100mil","840mil","2100mil","840mil","2100mil","T","0",""
"Q512","840mil","2170mil","840mil","2170mil","840mil","2170mil","T","0",""
"Q513","840mil","2240mil","840mil","2240mil","840mil","2240mil","T","0",""
"Q514","840mil","2310mil","840mil","2310mil","840mil","2310mil","T","0",""
"Q515","840mil","2380mil","840mil","2380mil","840mil","2380mil","T","0",""
"Q516","840mil","2450mil","840mil","2450mil","840mil","2450mil","T","0",""
"Q517","840mil","2520mil","840mil","2520mil","840mil","2520mil","T","0",""
"Q518","840mil","2590mil","840mil","2590mil","840mil","2590mil","T","0",""
"Q519","840mil","2660mil","840mil","2660mil","840mil","2660mil","T","0",""
"Q520","840mil","2730mil","840mil","2730mil","840mil","2730mil","T","0",""
"Q521","910mil","0mil","910mil","0mil","910mil","0mil","T","0",""
"Q522","910mil","70mil","910mil","70mil","910mil","70mil","T","0",""
"Q523","910mil","140mil","910mil","140mil","910mil","140mil","T","0",""
"Q524","910mil","210mil","910mil","210mil","910mil","210mil","T","0",""
"Q525","910mil","280mil","910mil","280mil","910mil","280mil","T","0",""
"Q526","910mil","350mil","910mil","350mil","910mil","350mil","T","0",""
"Q527","910mil","420mil","910mil","420mil","910mil","420mil","T","0",""
"Q528","910mil","490mil","910mil","490mil","910mil","490mil","T","0",""
"Q529","910mil","560mil","910mil","560mil","910mil","560mil","T","0",""
"Q530","910mil","630mil","910mil","630mil","910mil","630mil","T","0",""
"Q531","910mil","700mil","910mil","700mil","910mil","700mil","T","0",""
"Q532","910mil","770mil","910mil","770mil","910mil","770mil","T","0",""
"Q533","910mil","840mil","910mil","840mil","910mil","840mil","T","0",""
"Q534","910mil","910mil","910mil","910mil","910mil","910mil","T","0",""
"Q535","910mil","980mil","910mil","980mil","910mil","980mil","T","0",""
"Q536","910mil","1050mil","910mil","1050mil","910mil","1050mil","T","0",""
"Q537","910mil","1120mil","910mil","1120mil","910mil","1120mil","T","0",""
"Q538","910mil","1190mil","910mil","1190mil","910mil","1190mil","T","0",""
"Q539","910mil","1260mil","910mil","1260mil","910mil","1260mil","T","0",""
"Q540","910mil","1330mil","910mil","1330mil","910mil","1330mil","T","0",""
"Q541","910mil","1400mil","910mil","1400mil","910mil","1400mil","T","0",""
"Q542","910mil","1470mil","910mil","1470mil","910mil","1470mil","T","0",""
"Q543","910mil","1540mil","910mil","1540mil","910mil","1540mil","T","0",""
"Q544","910mil","1610mil","910mil","1610mil","910mil","1610mil","T","0",""
"Q545","910mil","1680mil","910mil","1680mil","910mil","1680mil","T","0",""
"Q546","910mil","1750mil","910mil","1750mil","910mil","1750mil","T","0",""
"Q547","910mil","1820mil","910mil","1820mil","910mil","1820mil","T","0",""
"Q548","910mil","1890mil","910mil","1890mil","910mil","1890mil","T","0",""
"Q549","910mil","1960mil","910mil","1960mil","910mil","1960mil","T","0",""
"Q550","910mil","2030mil","910mil","2030mil","910mil","2030mil","T","0",""
"Q551","910mil","2100mil","910mil","2100mil","910mil","2100mil","T","0",""
"Q552","910mil","2170mil","910mil","2170mil","910mil","2170mil","T","0",""
"Q553","910mil","2240mil","910mil","2240mil","910mil","2240mil","T","0",""
"Q554","910mil","2310mil","910mil","2310mil","910mil","2310mil","T","0",""
"Q555","910mil","2380mil","910mil","2380mil","910mil","2380mil","T","0",""
"Q556","910mil","2450mil","910mil","2450mil","910mil","2450mil","T","0",""
"Q557","910mil","2520mil","910mil","2520mil","910mil","2520mil","T","0",""
"Q558","910mil","2590mil","910mil","2590mil","910mil","2590mil","T","0",""
"Q559","910mil","2660mil","910mil","2660mil","910mil","2660mil","T","0",""
"Q560","910mil","2730mil","910mil","2730mil","910mil","2730mil","T","0",""
"Q561","980mil","0mil","980mil","0mil","980mil","0mil","T","0",""
"Q562","980mil","70mil","980mil","70mil","980mil","70mil","T","0",""
"Q563","980mil","140mil","980mil","140mil","980mil","140mil","T","0",""
"Q564","980mil","210mil","980mil","210mil","980mil","210mil","T","0",""
"Q565","980mil","280mil","980mil","280mil","980mil","280mil","T","0",""
"Q566","980mil","350mil","980mil","350mil","980mil","350mil","T","0",""
"Q567","980mil","420mil","980mil","420mil","980mil","420mil","T","0",""
"Q568","980mil","490mil","980mil","490mil","980mil","490mil","T","0",""
"Q569","980mil","560mil","980mil","560mil","980mil","560mil","T","0",""
"Q570","980mil","630mil","980mil","630mil","980mil","630mil","T","0",""
"Q571","980mil","700mil","980mil","700mil","980mil","700mil","T","0",""
"Q572","980mil","770mil","980mil","770mil","980mil","770mil","T","0",""
"Q573","980mil","840mil","980mil","840mil","980mil","840mil","T","0",""
"Q574","980mil","910mil","980mil","910mil","980mil","910mil","T","0",""
"Q575","980mil","980mil","980mil","980mil","980mil","980mil","T","0",""
"Q576","980mil","1050mil","980mil","1050mil","980mil","1050mil","T","0",""
"Q577","980mil","1120mil","980mil","1120mil","980mil","1120mil","T","0",""
"Q578","980mil","1190mil","980mil","1190mil","980mil","1190mil","T","0",""
"Q579","980mil","1260mil","980mil","1260mil","980mil","1260mil","T","0",""
"Q580","980mil","1330mil","980mil","1330mil","980mil","1330mil","T","0",""
"Q581","980mil","1400mil","980mil","1400mil","980mil","1400mil","T","0",""
"Q582","980mil","1470mil","980mil","1470mil","980mil","1470mil","T","0",""
"Q583","980mil","1540mil","980mil","1540mil","980mil","1540mil","T","0",""
"Q584","980mil","1610mil","980mil","1610mil","980mil","1610mil","T","0",""
"Q585","980mil","1680mil","980mil","1680mil","980mil","1680mil","T","0",""
"Q586","980mil","1750mil","980mil","1750mil","980mil","1750mil","T","0",""
"Q587","980mil","1820mil","980mil","1820mil","980mil","1820mil","T","0",""
"Q588","980mil","1890mil","980mil","1890mil","980mil","1890mil","T","0",""
"Q589","980mil","1960mil","980mil","1960mil","980mil","1960mil","T","0",""
"Q590","980mil","2030mil","980mil","2030mil","980mil","2030mil","T","0",""
"Q591","980mil","2100mil","980mil","2100mil","980mil","2100mil","T","0",""
"Q592","980mil","2170mil","980mil","2170mil","980mil","2170mil","T","0",""
"Q593","980mil","2240mil","980mil","2240mil","980mil","2240mil","T","0",""
"Q594","980mil","2310mil","980mil","2310mil","980mil","2310mil","T","0",""
"Q595","980mil","2380mil","980mil","2380mil","980mil","2380mil","T","0",""
"Q596","980mil","2450mil","980mil","2450mil","980mil","2450mil","T","0",""
"Q597","980mil","2520mil","980mil","2520mil","980mil","2520mil","T","0",""
"Q598","980mil","2590mil","980mil","2590mil","980mil","2590mil","T","0",""
"Q599","980mil","2660mil","980mil","2660mil","980mil","2660mil","T","0",""
"Q600","980mil","2730mil","980mil","2730mil","980mil","2730mil","T","0",""
"Q601","1050mil","0mil","1050mil","0mil","1050mil","0mil","T","0",""
"Q602","1050mil","70mil","1050mil","70mil","1050mil","70mil","T","0",""
"Q603","1050mil","140mil","1050mil","140mil","1050mil","140mil","T","0",""
"Q604","1050mil","210mil","1050mil","210mil","1050mil","210mil","T","0",""
"Q605","1050mil","280mil","1050mil","280mil","1050mil","280mil","T","0",""
"Q606","1050mil","350mil","1050mil","350mil","1050mil","350mil","T","0",""
"Q607","1050mil","420mil","1050mil","420mil","1050mil","420mil","T","0",""
"Q608","1050mil","490mil","1050mil","490mil","1050mil","490mil","T","0",""
"Q609","1050mil","560mil","1050mil","560mil","1050mil","560mil","T","0",""
"Q610","1050mil","630mil","1050mil","630mil","1050mil","630mil","T","0",""
"Q611","1050mil","700mil","1050mil","700mil","1050mil","700mil","T","0",""
"Q612","1050mil","770mil","1050mil","770mil","1050mil","770mil","T","0",""
"Q613","1050mil","840mil","1050mil","840mil","1050mil","840mil","T","0",""
"Q614","1050mil","910mil","1050mil","910mil","1050mil","910mil","T","0",""
"Q615","1050mil","980mil","1050mil","980mil","1050mil","980mil","T","0",""
